schedule_id,nationality,number,name,position,attackpoints,blockpoints,servepoints,efficency,totalabs,attack_pt,attack_err,attack_att,attack_tot,attack_eff,block_pt,block_err,block_touches,block_tot,block_eff,serve_pt,serve_err,serve_attempts,serve_tot,serve_eff,reception_successful,reception_err,reception_attempts,reception_tot,reception_eff,dig_digs,dig_err,dig_tot,dig_eff,set_pt,set_err,set_attempts,set_tot,set_eff
11807,POL,14,Sliwka Aleksander ,OH,8,1,1,13.64,10,8,1,9,18,38.89,1,1,2,4,0.00,1,2,19,22,-4.55,5,1,6,12,33.33,4,2,6,33.33,0,0,1,1,0.00
11807,POL,15,Kochanowski Jakub ,MB,9,1,2,15.15,12,9,0,3,12,75.00,1,5,3,9,-44.44,2,2,8,12,0.00,0,0,3,3,0.00,3,0,3,100.00,0,0,1,1,0.00
11807,POL,17,Zatorski Pawel ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11807,POL,21,Fornal Tomasz ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11807,POL,22,Bednorz Bartosz ,OH,4,3,1,-3.70,8,4,7,3,14,-21.43,3,1,1,5,40.00,1,1,6,8,0.00,3,1,8,12,16.67,6,1,7,71.43,0,0,3,3,0.00
11807,POL,99,Huber Norbert ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11808,JPN,1,Shimizu Kunihiro ,O,12,0,0,-2.44,12,12,10,7,29,6.90,0,2,0,2,-100.00,0,1,9,10,-10.00,0,0,1,1,0.00,1,1,2,0.00,0,0,0,0, 
11808,JPN,2,Onodera Taishi ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11808,JPN,5,Fukuzawa Tatsuya ,OH,2,0,0,-16.67,2,2,1,1,4,25.00,0,1,0,1,-100.00,0,1,0,1,-100.00,3,0,5,8,37.50,1,0,1,100.00,0,0,0,0, 
11808,JPN,6,Yamauchi Akihiro ,MB,0,2,0,-6.67,2,0,1,2,3,-33.33,2,2,1,5,0.00,0,0,7,7,0.00,1,0,0,1,100.00,1,1,2,0.00,0,0,2,2,0.00
11808,JPN,11,Nishida Yuji ,O,5,1,0,26.67,6,5,0,4,9,55.56,1,1,1,3,0.00,0,1,2,3,-33.33,0,0,0,0, ,0,1,1,-100.00,0,0,1,1,0.00
11808,JPN,12,Sekita Masahiro ,S,1,0,0,0.00,1,1,0,0,1,100.00,0,0,1,1,0.00,0,1,1,2,-50.00,0,0,0,0, ,1,2,3,-33.33,6,0,25,31,19.35
11808,JPN,13,Oya Masaki ,S,0,0,0,-25.00,0,0,0,0,0, ,0,1,0,1,-100.00,0,0,3,3,0.00,0,0,0,0, ,3,1,4,50.00,14,2,32,48,25.00
11808,JPN,14,Ishikawa Yuki ,OH,1,0,0,0.00,1,1,1,3,5,0.00,0,0,0,0, ,0,0,3,3,0.00,4,0,1,5,80.00,1,0,1,100.00,0,0,0,0, 
11808,JPN,15,Ri Haku ,MB,1,0,1,-16.67,2,1,2,4,7,-14.29,0,4,1,5,-80.00,1,0,11,12,8.33,0,0,0,0, ,3,2,5,20.00,0,0,0,0, 
11808,JPN,17,Takanashi Kenta ,OH,11,1,1,34.62,13,11,3,2,16,50.00,1,0,0,1,100.00,1,1,7,9,0.00,8,2,13,23,26.09,2,1,3,33.33,0,0,3,3,0.00
11808,JPN,19,Otsuka Tatsunori ,OH,5,0,0,4.17,5,5,1,8,14,28.57,0,1,0,1,-100.00,0,2,7,9,-22.22,2,1,13,16,6.25,4,2,6,33.33,0,0,0,0, 
11808,JPN,20,Yamamoto Tomohiro ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,1,2,3,-33.33,0,2,2,-100.00,0,0,2,2,0.00
11808,JPN,21,Takahashi Ran ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11808,JPN,24,Ogawa Tomohiro ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,6,1,4,11,45.45,4,1,5,60.00,0,0,3,3,0.00
11808,SLO,1,Å tern TonÄek ,O,11,2,1,16.67,14,11,2,7,20,45.00,2,3,1,6,-16.67,1,3,6,10,-20.00,0,0,1,1,0.00,5,0,5,100.00,0,0,0,0, 
11808,SLO,2,Pajenk Alen ,MB,3,0,1,21.43,4,3,0,0,3,100.00,0,1,0,1,-100.00,1,0,9,10,10.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11808,SLO,4,Kozamernik Jan ,MB,6,3,0,25.00,9,6,0,0,6,100.00,3,2,1,6,16.67,0,1,11,12,-8.33,0,0,0,0, ,0,1,1,-100.00,1,0,1,2,50.00
11808,SLO,5,Å ket Alen ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11808,SLO,6,Gasparini Mitja ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11808,SLO,9,Vincic Dejan ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11808,SLO,11,Å tern Å½iga ,OH,5,1,0,6.25,6,5,4,4,13,7.69,1,1,0,2,0.00,0,0,1,1,0.00,1,2,5,8,-12.50,2,0,2,100.00,0,0,3,3,0.00
11808,SLO,12,MoÅ¾iÄ Rok ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,1,1,-100.00,0,0,1,1,0.00
11808,SLO,13,KovaÄiÄ Jani ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,6,0,10,16,37.50,2,4,6,-33.33,0,0,2,2,0.00
11808,SLO,15,VideÄnik Matic ,MB,2,0,1,22.22,3,2,0,0,2,100.00,0,1,1,2,-50.00,1,0,4,5,20.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11808,SLO,16,Ropret Gregor ,S,0,2,1,11.76,3,0,0,1,1,0.00,2,0,0,2,100.00,1,1,12,14,0.00,0,0,0,0, ,7,1,8,75.00,21,1,42,64,31.25
11808,SLO,17,Urnaut Tine ,OH,12,2,0,23.08,14,12,1,6,19,57.89,2,2,1,5,0.00,0,2,13,15,-13.33,3,0,13,16,18.75,3,0,3,100.00,0,0,5,5,0.00
11808,SLO,18,Äebulj Klemen ,OH,6,0,1,3.70,7,6,1,8,15,33.33,0,3,0,3,-100.00,1,2,6,9,-11.11,5,0,6,11,45.45,2,2,4,0.00,0,0,1,1,0.00
11808,SLO,19,Klobucar Jan ,L,0,0,0,0.00,0,0,0,1,1,0.00,0,0,0,0, ,0,0,1,1,0.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,FRA,1,Chinenyeze BarthÃ©lÃ©my ,MB,7,0,2,6.25,9,7,1,1,9,66.67,0,6,1,7,-85.71,2,0,14,16,12.50,1,0,0,1,100.00,4,2,6,33.33,0,0,0,0, 
11809,FRA,2,Grebennikov Jenia ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,5,0,6,11,45.45,12,2,14,71.43,0,0,6,6,0.00
11809,FRA,4,Patry Jean ,O,12,1,1,12.20,14,12,7,8,27,18.52,1,1,1,3,0.00,1,1,9,11,0.00,0,0,0,0, ,3,2,6,16.67,0,0,1,1,0.00
11809,FRA,6,Toniutti Benjamin ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,FRA,7,Tillie Kevin ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,FRA,9,Ngapeth Earvin ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,FRA,11,Brizard Antoine ,S,3,2,2,13.04,7,3,0,2,5,60.00,2,1,1,4,25.00,2,3,9,14,-7.14,0,0,2,2,0.00,5,2,7,42.86,24,2,44,70,31.43
11809,FRA,12,Boyer Stephen ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,FRA,14,Le Goff Nicolas ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,FRA,16,Bultor Daryl ,MB,6,2,0,14.29,8,6,0,2,8,75.00,2,1,2,5,20.00,0,4,4,8,-50.00,0,0,1,1,0.00,2,0,2,100.00,0,0,0,0, 
11809,FRA,17,Clevenot Trevor ,OH,8,1,0,-2.63,9,8,4,7,19,21.05,1,3,4,8,-25.00,0,3,8,11,-27.27,4,0,16,20,20.00,3,2,6,16.67,0,0,1,1,0.00
11809,FRA,19,Louati Yacine ,OH,5,2,1,9.68,8,5,3,7,15,13.33,2,0,0,2,100.00,1,2,11,14,-7.14,5,0,13,18,27.78,4,1,5,60.00,0,0,2,2,0.00
11809,FRA,20,Diez Benjamin ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,FRA,24,Gueye Mousse ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,ARG,1,Sanchez Matias ,S,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,1,1,0.00,0,0,0,0, ,0,0,0, ,2,0,5,7,28.57
11809,ARG,2,Pereyra Federico ,O,2,0,0,40.00,2,2,0,1,3,66.67,0,0,0,0, ,0,0,2,2,0.00,0,0,0,0, ,0,1,1,-100.00,0,0,0,0, 
11809,ARG,3,Martinez Franchi Jan ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,ARG,6,Poglajen Cristian ,OH,1,0,0,-18.18,1,1,1,4,6,0.00,0,0,0,0, ,0,2,3,5,-40.00,2,2,12,16,0.00,4,1,5,60.00,0,0,2,2,0.00
11809,ARG,7,Conte Facundo ,OH,4,3,0,4.35,7,4,2,4,10,20.00,3,2,0,5,20.00,0,2,6,8,-25.00,4,0,12,16,25.00,2,1,5,20.00,0,0,1,1,0.00
11809,ARG,8,Loser Agustin ,MB,8,0,0,-3.45,8,8,1,3,12,58.33,0,6,3,9,-66.67,0,2,6,8,-25.00,0,0,0,0, ,3,0,3,100.00,0,0,1,1,0.00
11809,ARG,9,Danani Santiago ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,1,1,6,8,0.00,7,4,13,23.08,0,0,6,6,0.00
11809,ARG,12,Lima Bruno ,O,10,1,0,5.88,11,10,4,5,19,31.58,1,2,1,4,-25.00,0,3,8,11,-27.27,0,0,0,0, ,3,0,3,100.00,0,0,1,1,0.00
11809,ARG,13,Palacios Ezequiel ,OH,4,2,0,11.76,6,4,1,4,9,33.33,2,0,1,3,66.67,0,3,2,5,-60.00,3,1,4,8,25.00,0,1,1,-100.00,0,0,1,1,0.00
11809,ARG,15,De Cecco Luciano ,S,0,0,0,-15.38,0,0,0,0,0, ,0,2,1,3,-66.67,0,0,10,10,0.00,0,0,1,1,0.00,4,0,4,100.00,23,1,32,56,39.29
11809,ARG,16,Palonsky Luciano ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11809,ARG,17,Mendez Nicolas ,OH,5,1,0,5.00,6,5,1,3,9,44.44,1,2,0,3,-33.33,0,2,6,8,-25.00,2,2,7,11,0.00,2,0,3,66.67,0,0,2,2,0.00
11809,ARG,18,Ramos Martin ,MB,3,0,0,-13.04,3,3,2,2,7,14.29,0,2,3,5,-40.00,0,2,9,11,-18.18,0,0,1,1,0.00,1,0,1,100.00,0,0,0,0, 
11809,ARG,19,Massimino Franco ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,BRA,1,Rezende Bruno Mossa ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,1,0,1,2,50.00
11810,BRA,3,De Barros Ferreira JoÃ£o Rafael ,OH,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,1,1,0.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,BRA,5,Borges Almeida Silva Mauricio ,OH,8,2,1,8.82,11,8,5,6,19,15.79,2,0,0,2,100.00,1,3,9,13,-15.38,8,2,8,18,33.33,7,0,7,100.00,0,0,2,2,0.00
11810,BRA,6,Gil Kreling Fernando ,S,1,0,0,-28.57,1,1,0,0,1,100.00,0,4,1,5,-80.00,0,1,7,8,-12.50,0,0,0,0, ,4,2,6,33.33,23,0,50,73,31.51
11810,BRA,8,De Souza Wallace ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,BRA,11,Kavalkievicz Gabriel ,OH,0,0,0,-100.00,0,0,0,0,0, ,0,1,0,1,-100.00,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,BRA,12,Santos Isac ,MB,7,1,0,4.00,8,7,0,4,11,63.64,1,3,0,4,-50.00,0,4,6,10,-40.00,0,0,0,0, ,1,1,2,0.00,0,0,0,0, 
11810,BRA,13,De Souza Mauricio Luiz ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,BRA,14,Correia De Souza Douglas ,OH,8,1,2,8.89,11,8,3,12,23,21.74,1,1,2,4,0.00,2,3,13,18,-5.56,8,0,8,16,50.00,6,0,6,100.00,0,0,4,4,0.00
11810,BRA,15,Nascimento Maique Reis ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,BRA,16,Saatkamp Lucas ,MB,1,0,0,-30.00,1,1,0,4,5,20.00,0,1,0,1,-100.00,0,3,1,4,-75.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,BRA,17,Hoss Thales ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,7,1,6,14,42.86,10,2,12,66.67,0,0,3,3,0.00
11810,BRA,21,Souza Alan ,O,13,1,0,17.95,14,13,2,7,22,50.00,1,3,1,5,-40.00,0,2,10,12,-16.67,1,0,1,2,50.00,4,1,5,60.00,0,0,0,0, 
11810,BRA,23,Resende Gualberto Flavio ,MB,5,0,0,18.75,5,5,1,2,8,50.00,0,1,0,1,-100.00,0,0,7,7,0.00,0,0,0,0, ,1,1,2,0.00,0,0,1,1,0.00
11810,GER,1,Fromm Christian ,OH,3,0,0,-9.68,3,3,3,13,19,0.00,0,1,1,2,-50.00,0,2,8,10,-20.00,3,2,11,16,6.25,1,2,3,-33.33,0,0,3,3,0.00
11810,GER,3,Schott Ruben ,OH,12,0,1,13.51,13,12,0,10,22,54.55,0,4,1,5,-80.00,1,4,5,10,-30.00,10,1,10,21,42.86,1,5,6,-66.67,0,0,5,5,0.00
11810,GER,5,Reichert Moritz ,OH,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,1,1,0.00,1,0,1,2,50.00,0,0,0, ,0,0,1,1,0.00
11810,GER,6,Kaliberda Denys ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,GER,7,Sossenheimer David ,OH,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,1,1,0.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,GER,8,BÃ¶hme Marcus ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,GER,10,Zenger Julian ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,5,0,10,15,33.33,8,2,11,54.55,0,0,4,4,0.00
11810,GER,13,Hirsch Simon ,O,1,0,0,50.00,1,1,0,1,2,50.00,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,GER,16,BurggrÃ¤f Eric ,S,0,0,1,-20.00,1,0,0,0,0, ,0,0,0,0, ,1,2,2,5,-20.00,0,0,0,0, ,0,0,0, ,1,0,5,6,16.67
11810,GER,17,Zimmermann Jan ,S,0,0,0,-20.00,0,0,0,0,0, ,0,0,1,1,0.00,0,2,7,9,-22.22,0,0,2,2,0.00,4,1,5,60.00,10,0,50,60,16.67
11810,GER,18,Krage Florian ,MB,2,3,1,-8.33,6,2,0,1,3,66.67,3,7,0,10,-40.00,1,1,9,11,0.00,1,0,0,1,100.00,1,1,2,0.00,0,0,0,0, 
11810,GER,19,RÃ¶hrs Erik ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11810,GER,20,Weber Linus ,O,10,2,0,2.78,12,10,6,8,24,16.67,2,2,0,4,0.00,0,3,5,8,-37.50,0,0,0,0, ,1,1,3,0.00,0,0,0,0, 
11810,GER,21,Krick Tobias ,MB,6,0,0,0.00,6,6,1,2,9,55.56,0,2,3,5,-40.00,0,3,9,12,-25.00,0,0,0,0, ,0,0,0, ,0,0,1,1,0.00
11811,RUS,1,Podlesnykh Yaroslav ,OH,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,5,5,0.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11811,RUS,2,Vlasov Ilia ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11811,RUS,4,Volvich Artem ,MB,5,0,0,11.54,5,5,1,2,8,50.00,0,1,3,4,-25.00,0,0,14,14,0.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11811,RUS,6,Baranov Evgeny ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11811,RUS,7,Volkov Dmitry ,OH,13,2,1,5.88,16,13,7,10,30,20.00,2,4,1,7,-28.57,1,2,11,14,-7.14,4,1,23,28,10.71,6,4,11,18.18,0,0,2,2,0.00
11811,RUS,10,Bogdan Denis ,OH,0,0,0,-33.33,0,0,0,0,0, ,0,0,0,0, ,0,3,6,9,-33.33,0,0,0,0, ,1,0,1,100.00,0,0,0,0, 
11811,RUS,11,Pankov Pavel ,S,0,1,1,-15.38,2,0,0,0,0, ,1,2,4,7,-14.29,1,2,3,6,-16.67,0,0,0,0, ,2,0,3,66.67,16,0,43,59,27.12
11811,RUS,15,Poletaev Victor ,O,14,0,1,11.36,15,14,5,5,24,37.50,0,4,1,5,-80.00,1,1,13,15,0.00,0,0,0,0, ,1,0,2,50.00,0,0,1,1,0.00
11811,RUS,17,Mikhaylov Maxim ,O,5,2,0,0.00,7,5,2,2,9,33.33,2,3,2,7,-14.29,0,2,4,6,-33.33,0,0,0,0, ,2,1,3,33.33,0,0,0,0, 
11811,RUS,18,Kliuka Egor ,OH,11,1,1,6.12,13,11,2,12,25,36.00,1,4,0,5,-60.00,1,4,14,19,-15.79,11,6,22,39,12.82,6,0,7,85.71,0,0,4,4,0.00
11811,RUS,20,Kurkaev Ilyas ,MB,8,3,1,32.00,12,8,1,0,9,77.78,3,2,4,9,11.11,1,1,5,7,0.00,0,0,0,0, ,1,1,2,0.00,0,0,0,0, 
11811,RUS,24,Kobzar Igor ,S,0,0,0,-70.00,0,0,0,0,0, ,0,5,0,5,-100.00,0,2,3,5,-40.00,0,0,0,0, ,0,0,0, ,12,0,20,32,37.50
11811,RUS,27,Golubev Valentin ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,6,1,11,18,27.78,11,3,15,53.33,0,0,6,6,0.00
11811,ITA,1,Gardini Davide ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11811,ITA,7,Balaso Fabio ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,6,3,12,21,14.29,10,3,15,46.67,0,0,11,11,0.00
11811,ITA,15,Sbertoli Riccardo ,S,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,1,1,0.00,0,0,0,0, ,1,1,2,0.00,3,0,6,9,33.33
11811,ITA,18,Michieletto Alessandro ,OH,4,0,0,37.50,4,4,0,1,5,80.00,0,0,1,1,0.00,0,1,1,2,-50.00,2,0,6,8,25.00,4,0,4,100.00,0,0,1,1,0.00
11811,ITA,20,Nelli Gabriele ,O,5,1,1,-3.85,7,5,2,7,14,21.43,1,3,1,5,-40.00,1,3,3,7,-28.57,0,0,0,0, ,1,2,3,-33.33,0,0,1,1,0.00
11811,ITA,21,Spirito Luca ,S,0,1,1,-5.00,2,0,2,2,4,-50.00,1,0,1,2,50.00,1,1,12,14,0.00,0,0,1,1,0.00,3,3,7,0.00,18,2,64,84,19.05
11811,ITA,23,Pinali Giulio ,O,8,0,2,30.00,10,8,2,1,11,54.55,0,0,0,0, ,2,2,5,9,0.00,0,0,0,0, ,0,4,4,-100.00,0,0,1,1,0.00
11811,ITA,24,Cavuto Oreste ,OH,6,0,0,30.77,6,6,0,2,8,75.00,0,2,1,3,-66.67,0,0,2,2,0.00,0,0,8,8,0.00,1,0,1,100.00,0,0,1,1,0.00
11811,ITA,25,Vitelli Marco ,MB,2,0,0,0.00,2,2,0,0,2,100.00,0,1,2,3,-33.33,0,1,4,5,-20.00,0,0,0,0, ,1,0,1,100.00,0,0,0,0, 
11811,ITA,26,Cortesia Lorenzo ,MB,6,6,0,19.44,12,6,1,2,9,55.56,6,4,3,13,15.38,0,0,14,14,0.00,0,0,0,0, ,8,2,10,60.00,0,0,1,1,0.00
11811,ITA,28,Recine Francesco ,OH,10,1,0,5.88,11,10,6,9,25,16.00,1,1,0,2,0.00,0,2,5,7,-28.57,6,0,21,27,22.22,6,0,6,100.00,0,0,1,1,0.00
11811,ITA,29,Bottolo Mattia ,OH,10,0,4,0.00,14,10,7,12,29,10.34,0,2,0,2,-100.00,4,5,23,32,-3.12,5,2,10,17,17.65,6,2,8,50.00,0,0,3,3,0.00
11811,ITA,30,Mosca Leandro Ausibio ,MB,6,1,0,37.50,7,6,0,0,6,100.00,1,1,1,3,0.00,0,0,7,7,0.00,0,0,1,1,0.00,1,0,1,100.00,0,0,0,0, 
11811,ITA,31,Federici Filippo ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,AUS,1,Graham Beau ,MB,0,0,0,-55.56,0,0,3,1,4,-75.00,0,1,0,1,-100.00,0,1,3,4,-25.00,0,0,0,0, ,1,0,1,100.00,0,0,0,0, 
11812,AUS,2,Dosanjh Arshdeep ,S,2,2,0,18.75,4,2,1,1,4,25.00,2,0,1,3,66.67,0,0,9,9,0.00,0,0,0,0, ,3,3,6,0.00,13,0,41,54,24.07
11812,AUS,3,Macdonald Steven ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,AUS,7,Weir James ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,AUS,8,O'Dea Trent ,MB,4,0,0,0.00,4,4,0,6,10,40.00,0,4,3,7,-57.14,0,0,8,8,0.00,0,0,1,1,0.00,0,2,2,-100.00,0,0,3,3,0.00
11812,AUS,11,Perry Luke ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,3,0,2,5,60.00,8,3,11,45.45,0,0,5,5,0.00
11812,AUS,12,Mote Nehemiah ,MB,8,2,0,11.11,10,8,2,0,10,60.00,2,4,0,6,-33.33,0,1,10,11,-9.09,0,0,2,2,0.00,2,1,3,33.33,0,0,0,0, 
11812,AUS,21,Butler Nicholas ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,AUS,27,Senica Max ,OH,4,1,1,-6.45,6,4,2,5,11,18.18,1,4,0,5,-60.00,1,2,12,15,-6.67,12,2,12,26,38.46,3,3,6,0.00,0,0,1,1,0.00
11812,AUS,28,Taylor Tim ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,AUS,29,Garrett Ethan ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,1,1,1,3,0.00,1,1,2,0.00,0,0,0,0, 
11812,AUS,31,Aubrey Matthew ,O,5,0,0,15.38,5,5,1,3,9,44.44,0,0,0,0, ,0,2,2,4,-50.00,0,0,0,0, ,1,0,1,100.00,0,0,0,0, 
11812,AUS,32,Azeez Oluwatobi Elliot ,OH,10,1,0,3.03,11,10,5,4,19,26.32,1,1,0,2,0.00,0,4,8,12,-33.33,8,5,7,20,15.00,0,0,0, ,0,0,0,0, 
11812,AUS,34,Greber Billy ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,NED,2,Keemink Wessel ,S,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,2,2,0.00,0,0,0,0, ,0,2,2,-100.00,0,0,2,2,0.00
11812,NED,4,Ter Horst Thijs ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,NED,5,van der Ent Luuc ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,NED,6,Dronkers Just ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,8,0,5,13,61.54,6,1,7,71.43,0,0,5,5,0.00
11812,NED,8,Plak Fabian ,MB,2,0,0,0.00,2,2,1,1,4,25.00,0,1,0,1,-100.00,0,0,1,1,0.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,NED,12,Tuinstra Bennie Junior ,OH,12,0,3,19.51,15,12,2,4,18,55.56,0,2,0,2,-100.00,3,3,15,21,0.00,10,1,8,19,47.37,3,2,5,20.00,0,0,2,2,0.00
11812,NED,13,Ottevanger Steven ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11812,NED,14,Abdel-Aziz Nimir ,O,12,1,4,16.67,17,12,5,11,28,25.00,1,1,0,2,0.00,4,4,4,12,0.00,0,0,0,0, ,0,1,1,-100.00,0,0,1,1,0.00
